"row_names","ZMYND8","TPCN1","HEG1","HACE1","LDLR","MOCS1","KIR2DS2","ACADM","PIK3IP1","PBRM1","TBC1D15","DBNDD1","ZFP64","GALNT12","UBALD1","ARHGAP9","LSS","LOC100133227","LOC100131066","LOC100130899","N4BP3","LINC01531","LOC100507281","CREB3L2","ERMP1","NEK1","PIAS3","BICDL2","GPM6A","ZBTB8A","ABCC5","BMPR2","ZXDC","RAMP1","HEMK1","NMRK1","RPL5","PSME2","SCD5","KMT2A","RGS16","CD38","SHOX2","FAM189B","PPM1M","PADI2","TROAP","IFI6","DDX46","USP18","CST7","DHRS1","LITAF","CDK2AP2","POF1B","HPGDS","NTN5","SH2D1B","SORD","RBMY2FP","TRGV7","BTRC","MLC1","FITM2","RPS10P7","CENPC","FBXL2","ALDH6A1","MTMR1","SPEM1","TRGV5","XK","RBM45","NPL","ADHFE1","LDHD","SMAD6","ANAPC4","MRAP","PRF1","AUTS2","COA6","ASPH","KLHL10","NECAB1","MGC4771","TPSD1","CRYBB2","CSF2RB","TRBV19","HIST1H3G","ING1","CCL23","IL18R1","WASHC1","PCDHB2","YIPF7","MGARP","MAP3K8","ABCD2","BANF1","IFT74","AGMO","LIN54","OAS3","RB1CC1","ZMYND11","HK2","IL2RG","NAGA","KRT2","PMS1","AGTR2","ZNF818P","CDY2B","PRY2","CDY1B","ZSCAN2","AGPAT4","HERC4","CTSL3P","ACR","ACTN2","CDK8","CREBL2","ACAA1","ARNT","AUH","CAT","CCR3","ATF2","FCER1A","GNAL","INSM1","ITGA5","MTAP","ODF2","OVGP1","SERPINB2","PHB","POU2F1","PPP1CB","PTPN9","ATXN2","SELPLG","TGIF1","UNG","ZNF133","ADAM12","HIST1H3H","CD83","CD163","SEMA4F","CDH1","EPRS","FOXA3","NAIP","STK17A","SPTLC2","MTOR","PLA2G7","CCS","GRK3","HCLS1","DMXL1","SMO","AKAP9","RNF41","MPHOSPH6","SMAD7","GZMA","PPP2R5D","FBLN5","TBL3","RELB","PDIA5","TKTL1","PITPNC1","IKBKE","SLC25A13","CADM1","CLDN15","UBE3C","PIEZO1","RNF144A","SNX19","KIAA0141","NCAPD2","POLA1","TCP11L1","PPP3CB","CAPN3","ZNF767P","PCDHGA6","OMA1","APOL1","RNF135","ZDHHC16","HNRNPA3P1","ABCG1","SKIL","KIR2DL4","LOC401957","EEF1B2P5","LOC439962","LOC643654","LOC644193","RPL37AP8","LOC644590","LOC645529","FAM90A22P","PHKA1P1","RPS28P4","LOC646543"
"CONTROL.GSM999894","11.4589","10.0059","9.042","5.53","9.8994","8.2007","11.1327","8.2467","12.7058","8.5186","11.4581","6.4165","7.7257","7.7254","8.3351","13.2789","7.4079","6.979","5.681","5.7866","6.9683","6.1095","9.8991","8.43","9.9283","5.4739","8.175","6.1292","8.3801","6.3797","10.0607","7.8507","7.6692","5.9634","8.5674","7.8661","14.197","12.3818","5.9663","15.0442","9.9072","10.2022","6.2953","9.2136","11.6148","9.2532","7.1579","9.4103","8.1736","8.5077","11.0802","11.0093","13.9959","10.2285","8.6823","5.8408","6.0588","10.3285","7.246","5.3166","5.8001","9.5387","6.4669","6.4628","13.1847","9.5538","6.883","8.838","11.7912","6.2623","9.0768","8.3264","6.8587","9.3022","9.1158","7.0791","6.2056","7.1089","6.4725","12.1866","8.4114","6.0438","11.5867","7.3161","5.9906","7.6645","8.107","9.5292","10.1695","10.8934","13.7094","10.8331","6.3025","8.0613","9.5725","6.6357","6.4444","6.1412","11.9246","7.556","11.7923","5.9099","5.5351","9.3644","10.3424","11.5937","11.4031","8.5739","14.1591","11.4103","6.4888","5.6355","6.1691","6.8978","6.1138","5.5206","5.6028","7.6819","8.8867","7.7137","7.7257","8.2349","5.8366","8.7679","9.1235","9.1997","8.3325","6.2085","11.3211","10.3823","11.0518","7.2923","7.5301","6.5105","12.4843","6.2912","7.418","8.2428","8.6201","10.5061","11.256","11.0935","10.5072","9.3549","11.3349","11.5735","9.0015","7.0511","6.5451","13.3329","12.4029","12.0345","7.6821","5.9416","7.5635","5.7014","5.8171","11.3715","7.1552","10.9275","7.1754","8.2368","10.0557","13.3523","5.8184","5.8109","10.1137","11.7588","8.6072","12.5952","12.5018","9.7588","7.0407","10.1549","13.4107","6.7311","8.648","6.7855","7.2383","7.3882","6.32","7.6134","8.0721","12.7442","6.8581","7.5222","9.6436","9.9505","6.0837","9.7297","10.4584","9.5535","9.3367","6.1152","8.3348","8.8452","8.3634","9.0471","10.5852","12.1807","10.1341","10.8372","12.4122","13.1289","9.5865","5.9994","8.8416","14.7379","9.6007","6.9855","8.7058","11.7629","13.9032","6.4228"
"CONTROL.GSM999895","11.3548","9.274","10.6686","5.6189","9.8833","7.4644","11.7063","9.0787","13.36","9.5122","11.4331","6.0603","7.4297","7.9182","8.2751","13.2898","7.1298","6.78","5.8916","5.8781","7.2444","6.1135","9.866","8.9745","9.7611","5.666","8.759","5.7335","7.2366","6.3438","8.9643","9.0509","7.9936","6.0991","9.0859","7.8693","14.4061","12.1486","6.2219","15.1449","9.1252","10.2049","6.5877","8.5863","11.4847","7.2529","7.4656","10.1812","8.9089","8.8636","10.8497","11.0864","13.9722","10.2091","6.6511","5.8714","6.0701","10.8877","7.1718","6.5888","6.0219","10.0948","6.4772","6.6433","13.5464","9.0068","7.1075","8.8626","11.606","6.1455","9.329","7.1699","6.8879","9.4514","8.6962","6.787","5.5548","7.4212","5.9906","12.5954","8.5226","6.0807","11.5919","7.3449","5.8356","7.4046","6.3923","10.3474","10.5395","10.3346","13.6378","10.9333","6.0512","8.6744","9.7175","7.1665","6.7275","6.3141","11.493","7.934","12.094","5.9391","5.4863","9.6886","9.8776","11.5454","11.6754","8.7264","13.2104","11.5504","6.919","5.6779","5.5528","6.9608","10.0531","7.7107","9.1617","8.4588","9.8071","7.1865","7.7196","8.2011","5.8579","8.3074","9.6958","9.3781","9.6459","6.2784","11.0629","9.1019","11.1781","6.7486","7.8158","6.7811","12.7568","6.6998","6.8206","8.9794","11.1775","10.5565","11.8085","11.5485","10.638","9.6351","11.4635","12.0765","8.868","7.4387","6.8652","13.1054","12.2114","11.9568","7.3474","6.1334","8.0971","5.6426","6.6422","11.7117","7.4713","11.4203","8.1045","8.6424","10.5768","13.2186","5.9983","6.4297","10.4475","12.1418","9.3586","12.8628","11.4049","9.7679","7.459","10.5559","13.6827","6.803","9.5983","6.8144","7.8782","8.5374","6.2947","7.5492","8.9896","12.0004","7.0945","7.614","9.4726","10.0708","6.0069","10.3306","10.7169","9.5546","10.1481","6.4276","8.4264","9.0042","9.4217","8.9998","10.5848","12.3","10.6991","11.2632","12.5254","13.0125","10.213","5.953","8.261","14.605","10.3021","7.2489","8.593","11.605","13.9524","6.5828"
"CONTROL.GSM999896","11.1027","9.1153","10.5375","5.7504","9.4148","7.6162","11.0571","8.7627","13.4447","9.3735","11.451","6.3474","7.7109","8.086","8.1845","13.3726","7.4582","6.9101","5.9252","5.6182","7.8707","6.0317","9.2332","9.3493","9.4458","5.649","9.1169","5.7192","7.2819","6.1674","9.0298","9.0703","8.1145","6.188","9.1061","8.2942","14.4612","11.8621","5.9262","15.3106","10.4632","10.1106","6.5239","8.8671","11.388","8.0758","7.2798","10.2682","9.0874","9.2307","10.4513","11.1497","14.1064","10.0443","6.7441","5.919","6.0478","10.0662","7.541","5.4374","5.8427","10.0645","6.0527","6.6742","13.4757","9.0928","7.4553","9.6672","12.0025","6.2436","9.0402","6.9893","6.8841","8.933","8.4371","6.6362","5.4496","7.492","6.2594","12.0233","9.255","6.0717","11.5218","7.2006","6.5807","7.4385","6.7744","10.2133","10.8933","10.7617","13.5192","11.2176","6.0069","8.7914","9.7906","7.4812","6.1215","6.3975","11.3645","7.2227","12.0293","6.0196","5.8365","9.7131","9.6417","11.6938","11.5103","8.654","13.1673","10.3984","7.1636","5.6898","5.4073","7.2538","6.1152","5.5681","5.4128","8.5938","9.4925","6.7316","7.2666","8.0898","5.7266","8.3046","9.0655","9.4488","9.0554","5.811","10.58","8.7215","11.2282","6.8937","7.0856","6.5176","13.119","6.7171","6.8517","8.1549","10.1345","10.5571","11.9811","11.5969","10.139","9.4602","11.3825","12.1645","9.153","7.174","7.1951","13.2227","12.5742","10.6552","7.8912","6.4301","8.7983","5.6367","5.8754","11.9015","7.1432","11.4825","6.7322","8.7708","9.9232","13.0969","5.7599","6.3188","10.3006","12.318","9.3895","13.5533","11.3665","10.0035","7.9243","10.313","13.8846","6.3643","8.3987","6.6238","7.4875","8.3651","7.7651","7.2235","7.349","12.2049","7.3263","7.3295","9.52","9.9515","6.0346","10.4871","10.4324","9.442","10.3418","6.6895","8.8798","8.6898","8.9299","9.199","10.5845","12.863","11.0798","10.7224","12.6023","12.8932","9.2618","5.8691","8.0492","14.6727","10.3126","7.2654","7.8802","12.0079","14.0287","7.2196"
"CONTROL.GSM999898","10.8421","9.4099","9.7952","5.5913","9.3702","7.748","11.19","9.0154","13.4764","8.9656","11.4979","6.5155","8.0846","8.4426","8.5092","13.0652","7.1091","6.8653","6.0107","5.8129","7.8139","6.081","9.2224","8.7116","9.8321","5.4454","8.3639","5.9294","7.7065","6.5741","9.377","8.162","8.3603","6.1536","9.2612","8.5274","14.5395","12.4459","6.2187","15.1616","10.4712","10.0455","6.6317","9.1983","12.067","9.0347","7.4469","10.075","8.5956","9.0155","10.5035","11.1281","13.7908","10.3513","6.084","6.1032","6.4867","9.9867","7.0555","5.9464","5.7089","9.6513","6.6946","6.7924","13.4462","8.8099","7.1858","9.7255","11.3209","6.2972","9.0022","7.9857","7.1441","9.4198","9.1593","7.2693","5.7456","7.7153","6.1829","12.2483","8.5347","6.1973","12.0857","7.4392","5.8151","7.8174","7.4172","10.5181","10.0894","10.8974","13.7355","11.4192","6.1805","8.6453","9.7803","7.1187","6.6935","6.2799","12.0562","7.7852","12.1062","5.9871","5.4418","9.7085","10.0813","11.2049","11.4448","8.3116","13.8278","11.1825","7.3774","5.693","5.5247","6.624","9.7323","7.0752","8.7","8.588","9.0942","6.609","7.6107","8.7482","6.0055","8.9161","9.1024","9.8107","8.7666","6.2382","11.5442","9.0574","10.9149","7.2421","7.9787","6.9837","12.6095","6.3336","7.8928","8.2884","9.6594","10.5209","11.1134","11.6269","10.4764","9.3041","11.294","12.3691","9.6482","8.2107","6.6215","13.5082","12.6355","10.5853","8.2366","6.5146","8.5747","5.7258","6.1145","11.8108","6.9141","10.8811","7.0811","8.7429","9.846","13.3671","5.8605","6.1257","9.596","11.8767","9.0225","12.7833","12.0556","9.8718","8.06","10.4972","13.7376","7.2757","9.1294","7.123","8.0522","8.6154","6.5995","7.8225","8.5891","12.2767","7.837","7.1137","10.0607","9.949","6.3395","10.0991","10.5614","9.5288","9.6691","6.5586","8.5659","8.8784","9.0068","9.1259","9.9305","12.3472","10.8448","10.8971","12.5151","12.974","9.6259","6.0091","8.5679","14.4747","10.1737","8.5186","8.0283","11.2474","13.8927","6.9228"
"CONTROL.GSM999899","11.0245","9.6248","9.5207","5.5968","10.0626","8.0374","11.281","8.2787","13.093","8.3656","11.2637","6.7222","8.8478","8.3286","7.9264","12.8551","7.3142","7.4559","6.051","5.9118","6.8475","6.6351","10.2409","8.1068","9.1549","5.6541","8.4633","6.6822","8.6142","6.9143","8.6709","6.793","7.9994","6.4873","8.5603","7.1118","13.9631","11.9994","6.9594","14.8035","9.2949","10.1536","6.7005","8.2887","11.2355","8.5099","7.0365","8.9792","8.0433","9.0438","9.9877","11.2074","13.1401","9.7011","7.7209","6.3703","5.6445","9.7573","7.2156","6.1474","5.4002","7.1139","6.3189","6.5321","13.1587","8.6792","6.8648","8.1696","9.9652","6.6542","8.7764","6.669","6.7004","7.6576","8.8761","9.0083","5.4257","7.6884","5.9165","11.6592","7.556","6.1505","12.0624","7.6386","5.9617","7.0211","6.9775","9.673","10.0923","10.7069","13.2957","11.209","6.6081","7.9313","9.2616","6.8256","6.976","7.7116","11.2088","7.3715","12.4115","6.0791","5.7333","8.8456","9.0416","9.4741","11.0562","6.0887","13.677","9.9958","6.0981","5.8229","6.8219","6.9142","12.8488","9.5837","11.5904","6.6197","9.7599","5.9665","7.9345","8.5668","5.8937","8.0349","7.7934","8.6303","7.7863","5.604","11.1719","8.6501","10.5674","7.4288","7.8163","5.8199","11.7007","6.0864","7.07","9.0079","9.9456","10.4579","11.0771","10.4739","9.7935","8.5277","10.5328","11.4734","8.5235","7.915","7.0478","12.9539","11.4293","11.5959","6.5352","5.6775","7.2939","6.0408","6.1627","10.2787","7.924","10.1921","6.7586","8.9375","8.9618","13.9327","5.8539","6.6638","9.6624","10.3877","7.717","11.9453","11.2011","8.5032","7.2527","10.1539","13.3885","6.3026","7.6459","6.1971","7.3567","7.7518","6.0051","9.9988","7.2395","11.4388","6.6722","7.1134","8.8136","10.3214","6.234","9.4685","9.1243","8.8514","9.1373","6.2101","6.8836","9.151","7.1844","7.8944","10.2544","12.3778","9.4187","10.9129","12.563","13.0258","8.4077","7.7085","10.2182","14.4188","9.4186","7.8622","9.6766","10.7249","13.8235","6.0879"
"CONTROL.GSM999900","11.6402","10.0403","9.898","5.5267","10.6169","7.4708","10.9281","9.1664","13.2503","8.8051","11.0875","6.3995","8.3367","8.9049","8.349","13.3721","7.6161","6.8732","5.8274","5.9799","7.8552","6.2086","9.9226","8.7193","10.4921","5.505","8.7538","5.812","7.7145","6.1055","9.9412","8.8977","8.0293","6.0403","9.9536","8.5366","14.4228","12.8207","6.6245","15.2449","9.5967","10.2826","6.2676","9.8016","12.0944","8.6856","7.7261","9.3429","8.8729","8.9446","10.7854","11.3939","13.9362","10.5076","6.8634","5.988","6.1718","9.8779","7.0857","5.2745","5.566","9.9899","6.4976","6.7549","13.3934","9.2539","7.2283","9.2474","11.4482","6.3146","9.3355","7.5428","6.9082","9.36","8.8939","7.2514","5.88","8.4222","6.1992","12.6752","8.4338","6.6366","10.8391","7.459","5.6936","7.666","6.7926","10.388","10.6897","11.33","13.7767","10.4146","5.9862","8.5573","10.0921","6.4491","6.4154","6.3361","12.1189","8.0729","12.1418","5.8767","5.3877","9.4182","10.6388","11.0977","11.7853","8.9215","14.3381","11.7308","7.5959","5.6598","5.5455","6.4701","6.9484","5.4815","5.7052","8.3418","9.2157","7.0237","7.5056","8.3444","5.7522","8.936","9.7334","9.8663","8.5398","6.2567","11.4953","9.6211","10.8304","8.1382","7.1224","6.9875","12.6499","6.3975","8.2199","8.2878","10.963","10.9322","11.6004","10.9385","10.9551","9.9722","11.8109","12.0325","9.6703","7.8916","6.6958","13.4084","12.4178","11.4816","8.7995","6.0382","8.1604","5.6505","5.879","11.5334","7.2793","11.2378","7.2641","9.2777","10.1411","13.628","5.8282","6.8982","9.8818","11.4788","8.5532","12.9661","12.6654","10.2327","7.6803","10.532","13.5692","6.9933","9.3809","7.8013","8.6643","8.3878","6.7565","8.3362","9.2046","12.7819","8.3248","6.9181","10.1896","10.7916","6.562","10.1591","10.8748","9.6488","9.9063","6.1225","9.3276","8.8616","8.331","9.5139","10.4594","12.1126","10.2094","10.7506","12.4368","12.9584","9.7089","5.8484","8.4348","14.5007","9.9741","7.6045","7.9887","11.8624","13.9683","7.1306"
"CONTROL.GSM999904","11.8606","9.4993","9.3834","5.523","9.3508","7.623","11.895","7.8161","13.4291","8.7019","11.3084","6.4605","8.1923","9.1083","8.2123","13.0562","7.6299","6.7671","5.7422","6.6238","7.2101","8.2311","9.9672","8.5269","9.7917","5.5807","6.9351","6.176","8.4061","6.9818","9.2282","6.7658","8.2171","6.0442","8.6262","7.827","14.224","12.0806","7.317","14.9835","10.189","10.7709","6.6507","8.9547","11.4995","9.114","7.3682","9.6474","8.2776","9.3756","9.2353","11.1257","13.7873","9.551","6.7692","6.1946","5.9952","9.9732","7.2593","7.5406","5.7257","9.4737","6.1916","6.4884","13.3531","8.9809","8.6267","9.2576","11.1342","5.9451","9.5493","6.4195","6.8425","9.1524","8.126","6.9351","5.8314","6.8037","6.4013","11.7377","8.5158","6.0126","11.5747","8.1261","6.0996","7.4712","7.193","9.969","10.1352","10.7723","13.1358","10.7843","7.2426","8.4962","9.0048","6.6338","7.1011","6.279","12.0531","7.0851","12.1093","6.8562","5.5168","9.4864","9.3134","11.353","11.1324","8.9676","13.7001","10.8473","7.1302","5.7331","5.6251","8.1552","11.8734","8.7672","10.7438","8.3427","10.422","6.3827","7.7424","8.2143","6.1291","9.0074","8.9981","9.2097","8.3513","5.8714","10.4824","10.0814","10.8138","7.3807","7.2807","6.0941","12.8904","7.63","7.1768","8.4732","10.0396","10.1824","11.0946","11.2002","10.1269","9.5054","10.8135","11.8934","8.624","7.4417","8.6032","12.6399","12.7471","11.9748","7.8538","6.2933","7.5834","5.6227","6.5225","11.4785","7.0994","10.953","7.3301","7.8623","9.6866","13.0628","5.7325","5.9176","9.8647","12.2721","8.5051","13.5043","11.3467","9.0727","8.0123","10.5762","13.5654","6.4453","7.5199","5.8634","7.5545","8.1969","6.4106","7.092","7.3797","12.0932","7.2218","7.6163","9.3907","10.637","5.9539","10.4691","9.7334","9.7884","9.8376","6.0267","8.1384","9.7807","8.5392","8.9486","10.3438","12.8629","10.5273","11.3857","12.3507","12.9283","9.2432","6.0009","8.7047","14.8081","9.8561","6.7974","8.6439","11.8531","13.8486","6.8511"
"CONTROL.GSM999905","11.0704","9.9359","10.8198","5.4169","9.848","7.6299","10.7798","8.8962","13.5738","9.6784","11.4758","6.7316","8.1357","8.4867","8.4561","13.2178","7.5505","6.7261","6.5724","5.8742","8.2259","6.0126","10.2509","8.7481","9.8863","5.435","9.0479","6.2984","7.2448","6.6072","9.0842","8.3398","8.7276","6.0811","9.3646","8.7603","14.4351","12.2679","5.978","15.0104","9.7662","10.0796","6.8654","9.2653","11.6488","8.9622","7.6076","10.5727","9.5203","9.2872","9.9882","11.1346","14.0052","10.2551","6.6334","5.9287","7.1766","10.0734","7.4871","5.3906","5.8074","10.7184","6.2867","6.8177","13.2471","9.1119","7.1354","8.9103","12.1863","6.5382","9.2465","7.1263","7.509","9.0903","9.2138","7.4153","6.2212","8.0743","6.395","11.7739","9.2057","6.319","11.7365","8.0013","5.7564","7.6705","7.4745","10.0774","11.0074","10.4536","13.3373","10.6903","6.1093","8.7363","10.3994","6.2149","6.5779","6.3667","11.6586","7.4389","11.7109","5.9945","5.4342","9.7006","11.1589","11.4331","11.2865","8.8077","13.2055","11.1167","6.4871","5.7896","5.5844","7.3736","8.9682","6.6916","7.7635","8.5995","8.8764","6.164","7.6798","8.4261","5.8692","8.9372","9.1071","9.9202","9.1842","5.6278","11.2235","8.4502","11.2483","7.2927","7.7566","6.9943","13.2807","7.1602","7.9178","8.8105","12.0012","10.3888","12.3546","11.8816","10.3962","9.596","11.9753","12.1239","9.2099","8.4601","6.3496","13","12.2954","10.8825","8.4669","6.236","8.0005","5.8886","7.9196","11.7118","7.2911","11.6222","7.6835","8.7341","10.3424","13.5527","6.0145","6.1585","10.4598","12.4188","9.3432","13.3474","10.2788","9.8572","7.9314","10.6705","14.0823","7.3739","8.5222","7.035","8.6519","8.8882","6.7406","8.2755","7.663","12.5186","8.1115","7.9624","10.0652","9.8228","6.4666","9.9819","10.0971","10.0937","10.134","6.4162","8.1256","8.7325","9.4983","9.4631","10.8218","13.1813","11.5317","10.2938","12.4684","12.574","9.8505","6.2764","8.6479","14.5928","9.8882","7.3156","7.9404","12.2928","13.7096","8.2228"
"CONTROL.GSM999906","11.1207","10.076","10.2802","5.5892","9.9388","7.7832","11.0996","8.2535","12.9604","9.194","11.6868","6.4199","8.1176","8.8262","8.4979","13.3127","7.3436","6.7853","5.8459","6.6424","7.4857","7.2212","10.6137","8.7418","9.797","5.5754","8.0362","6.1615","7.7009","6.4831","9.1341","7.8574","8.6471","6.3155","8.7887","8.1844","14.2433","12.3464","6.5914","15.0925","9.958","10.246","6.4389","9.1958","11.5747","9.764","7.0501","10.373","8.6516","9.183","10.049","11.1625","14.2403","9.9228","6.4024","6.2752","6.3392","9.8305","7.1931","6.6628","5.8976","9.9151","6.3737","6.5703","13.4366","9.7141","7.8846","8.9693","11.7347","6.1093","9.1585","6.1272","7.0437","9.8832","9.2413","7.4572","5.7857","7.6725","6.2366","11.8374","9.1319","6.2137","11.8102","8.0341","5.8705","7.725","6.8981","9.8516","10.9947","10.5409","13.39","10.0198","6.727","8.5595","9.574","6.2429","6.9604","6.5227","12.3374","6.5525","11.798","6.2726","5.5858","9.4816","11.2466","11.6804","11.0083","8.5134","13.5105","11.5579","6.7434","5.7562","5.4805","7.4391","10.7775","7.9396","9.696","8.4835","9.4763","6.5084","7.7609","8.3148","6.1417","8.6027","8.9542","9.4827","8.96","5.9162","11.0514","9.7464","11.2025","7.6391","7.326","6.2922","13.2891","7.1227","7.1978","8.3908","9.5722","10.4833","11.5472","11.4827","10.3571","9.5244","11.2035","12.3319","8.7139","7.5821","7.6728","12.7903","12.3392","11.7148","8.0537","6.1898","8.3625","5.7441","6.348","11.6203","7.0367","11.2867","7.8059","8.2365","10.1548","13.3868","5.9232","5.8389","10.0563","11.9463","9.4745","12.9729","11.2139","9.688","8.0985","10.5431","13.8771","7.1489","8.583","6.3885","8.2617","8.5959","6.2443","7.4316","7.5956","12.4889","7.4114","7.3986","9.7988","10.2933","6.2281","10.1197","10.2644","9.809","9.8145","6.1305","8.005","8.792","9.324","9.1493","10.892","13.0488","10.9922","10.6794","12.5894","12.8623","9.5252","6.0305","8.934","14.6696","9.5616","7.1272","8.0232","12.0553","13.8321","6.4375"
"CONTROL.GSM999908","12.0511","8.811","8.7638","5.4566","8.6173","8.2622","11.4849","7.7954","11.845","8.0178","10.208","6.2666","8.3435","9.6828","9.7332","12.0775","7.0749","7.6143","5.918","7.4726","8.2433","8.9712","12.0194","8.2767","9.672","5.6536","7.3575","7.6285","8.0496","6.7321","8.8568","6.1849","9.112","7.3119","8.2879","6.9787","13.8293","12.3631","9.0936","14.3532","9.5937","11.3503","7.1411","8.3056","11.0743","8.3474","7.4761","9.6786","7.1213","9.9544","9.6131","10.5507","13.4263","10.176","8.2385","6.6661","6.2282","10.0475","7.6415","9.0575","5.599","7.9588","6.2682","6.5285","13.6608","9.9143","8.7552","9.4302","9.291","7.071","10.7214","7.5361","6.6162","9.0121","7.7039","8.3849","6.1282","6.9068","6.2197","10.4129","7.5805","6.0765","12.587","6.9317","6.9229","8.0709","8.777","8.9796","9.0171","10.9143","12.3799","9.8971","7.71","9.0093","10.9647","6.5336","8.147","6.2026","10.6671","6.6349","11.88","7.4326","5.5026","9.0363","9.2917","9.7832","10.5045","8.9661","12.8045","8.609","6.9502","5.9757","5.6855","8.6098","13.1042","9.4912","12.2172","8.0406","10.7322","6.7903","8.1872","9.5937","5.962","10.2382","8.4442","9.6639","8.0986","5.8696","10.2163","11.4765","11.5116","7.5127","6.6179","6.6326","11.2516","9.2161","7.1401","9.2125","11.7198","11.3882","10.9204","9.5075","8.8542","9.0546","10.5991","11.0673","8.6745","7.5381","9.124","11.7646","11.2638","12.6172","7.3803","5.9724","6.3058","5.9333","6.9795","9.9643","7.8147","9.9469","6.6969","8.3308","9.7065","12.2073","5.8549","5.8717","10.6844","11.0566","8.1727","11.5381","10.8448","8.6976","8.4444","9.8064","12.7201","6.0655","6.921","5.725","6.6899","9.0491","6.0665","8.2122","6.023","10.9661","6.0576","7.5761","7.7339","11.6386","5.9297","9.2482","8.2178","9.5717","9.2949","6.3509","7.603","9.672","8.6657","7.5396","10.3118","11.0494","8.1356","11.7171","11.7902","12.8655","10.1593","8.2964","11.3856","14.5049","9.2397","8.9539","11.9389","9.3436","13.7614","5.8761"
"CONTROL.GSM999910","11.0274","9.2025","8.7666","5.452","7.8583","9.0191","9.9595","8.4014","13.06","8.7615","11.3122","6.4727","7.6026","7.7153","10.185","12.5213","7.9901","9.334","8.2079","6.0055","9.1732","7.6263","10.1601","8.1657","8.1206","5.6446","10.497","8.0843","5.8225","6.4691","9.5958","5.9743","9.9083","6.527","8.6124","8.8928","14.2155","11.6348","6.2282","14.7158","11.111","9.2309","12.2875","8.4039","12.1566","8.6172","6.2812","10.1117","6.3365","7.3195","10.9651","10.474","13.247","9.8385","6.5546","7.7912","6.6685","8.7483","7.5445","5.4518","5.5145","9.8383","6.6112","7.8223","13.4804","8.8666","6.8981","8.736","10.3796","9.3682","8.2967","5.5925","7.2495","8.0538","8.8892","7.6652","7.0406","6.9742","6.0578","11.5663","6.0672","5.5553","10.4647","8.0924","7.541","9.661","11.6992","8.8901","9.112","9.6453","13.5942","11.0757","7.1851","7.244","9.5098","6.6419","7.7261","6.4971","10.8929","6.9044","11.2443","5.4424","5.5588","10.2579","9.4759","9.6352","10.1819","6.9458","13.465","9.6272","5.6114","6.1145","5.3801","8.0683","8.1014","6.0033","6.5564","6.1565","8.1278","5.9646","9.1899","8.875","6.496","8.0717","8.2544","8.5471","8.3374","6.4424","9.0069","8.7702","10.9853","7.7241","7.7496","7.1204","12.5201","7.6563","7.7255","7.6924","7.8446","10.649","10.5497","10.2574","9.3699","6.9711","9.3209","11.8728","6.8962","8.1988","6.315","12.7108","12.2166","11.0124","6.8065","5.8179","7.864","5.7891","6.0467","10.6039","6.7163","10.7394","6.4199","7.9811","8.2725","12.5622","6.3759","8.4992","9.1732","10.3467","6.6232","12.1594","9.3843","7.2114","8.9294","9.6449","13.8881","6.2306","7.6743","5.5944","6.2917","6.5133","6.0572","9.671","6.9822","11.6029","6.1542","7.0811","7.4376","9.6619","7.8329","8.0234","9.2085","8.2851","7.7647","6.6139","6.9909","10.8656","6.7063","8.9969","9.8027","12.6235","8.4695","10.6739","12.4258","12.8346","8.5964","7.5476","10.3845","14.4524","8.8257","9.5321","11.2877","10.4917","14.0585","7.4837"
